GalaxyID,Smooth,Edge,Spiral
484685,0,0,0
484700,1,0,0
484704,0,1,0
484708,1,0,0
484724,0,0,1
484726,0,0,0
484735,0,0,0
484743,1,0,0
484754,0,0,0
484761,1,0,0
484765,1,0,0
484771,0,1,0
484795,0,0,1
484798,0,0,0
484803,1,0,0
484818,0,0,1
484831,1,0,0
484847,0,0,1
484855,1,0,0
484870,0,0,0
484878,1,0,0
484899,1,0,0
484903,0,1,0
484904,1,0,0
484931,0,0,1
484941,1,0,0
484949,0,0,0
484955,0,0,1
484965,0,1,0
484970,0,0,1
484979,1,0,0
485029,1,0,0
485069,0,0,0
485083,1,0,0
485108,1,0,0
485131,0,0,0
485137,1,0,0
485143,0,0,1
485151,0,0,1
485153,0,1,0
485154,1,0,0
485173,0,0,1
485176,0,0,1
485191,0,0,1
485211,0,1,0
485217,1,0,0
485223,0,0,1
485230,1,0,0
485259,1,0,0
485268,1,0,0
485277,0,0,0
485290,0,0,0
485296,0,1,0
485321,0,0,1
485324,1,0,0
485325,1,0,0
485334,0,0,1
485345,0,1,0
485355,0,1,0
485367,1,0,0
485372,1,0,0
485386,1,0,0
485388,1,0,0
485401,0,0,0
485408,1,0,0
485416,1,0,0
485422,0,1,0
485427,1,0,0
485445,1,0,0
485460,1,0,0
485489,1,0,0
485503,0,0,1
485532,1,0,0
485534,0,0,1
485540,0,0,1
485543,0,0,0
485555,0,0,0
485585,0,0,0
485593,0,0,0
485601,1,0,0
485659,1,0,0
485673,0,0,1
485705,1,0,0
485710,1,0,0
485717,1,0,0
485720,1,0,0
485742,0,1,0
485761,0,0,1
485763,0,1,0
485767,1,0,0
485781,0,0,1
485800,1,0,0
485804,0,0,0
485823,0,0,0
485827,0,1,0
485830,1,0,0
485850,1,0,0
485855,1,0,0
485864,1,0,0
485879,0,0,0
485886,1,0,0
485929,0,0,1
485972,0,0,1
485981,1,0,0
486021,1,0,0
486039,0,1,0
486045,1,0,0
486049,0,0,0
486063,1,0,0
486064,1,0,0
486074,0,0,1
486076,1,0,0
486109,0,0,1
486118,0,0,0
486147,0,0,0
486156,0,0,0
486157,0,1,0
486158,0,0,1
486178,0,0,0
486190,1,0,0
486192,1,0,0
486193,0,0,0
486205,0,1,0
486242,1,0,0
486245,0,0,1
486263,1,0,0
486312,0,0,0
486341,1,0,0
486373,0,1,0
486377,1,0,0
486392,0,0,0
486406,0,0,0
486409,0,0,1
486430,0,0,0
486448,1,0,0
486453,0,0,0
486467,0,0,1
486492,0,0,0
486499,0,0,1
486500,1,0,0
486534,0,0,1
486544,1,0,0
486553,0,0,0
486559,1,0,0
486567,0,0,1
486577,1,0,0
486609,0,0,1
486634,1,0,0
486642,1,0,0
486645,0,0,1
486681,0,1,0
486686,1,0,0
486708,0,1,0
486710,0,0,1
486725,0,0,1
486742,1,0,0
486775,1,0,0
486786,0,0,1
486800,1,0,0
486806,0,0,1
486833,0,0,0
486834,0,0,1
486847,0,0,1
486849,1,0,0
486857,0,0,0
486865,0,1,0
486875,1,0,0
486910,0,1,0
486912,0,1,0
486955,1,0,0
486992,0,0,1
486998,1,0,0
487001,1,0,0
487010,1,0,0
487020,0,0,0
487022,0,0,0
487044,1,0,0
487047,1,0,0
487060,1,0,0
487062,0,1,0
487072,1,0,0
487101,0,0,1
487120,1,0,0
487143,0,0,0
487148,0,1,0
487159,1,0,0
487191,0,0,0
487194,1,0,0
487195,0,0,0
487196,0,0,1
487211,1,0,0
487253,1,0,0
487267,0,0,1
487274,0,0,1
487287,1,0,0
487293,0,1,0
487297,0,0,1
487304,0,0,0
487315,0,0,1
487323,1,0,0
487336,1,0,0
487349,1,0,0
487353,1,0,0
487374,1,0,0
487376,1,0,0
487405,0,1,0
487439,0,0,0
487441,0,0,0
487449,0,0,1
487464,0,0,0
487476,1,0,0
487477,0,0,0
487505,0,0,1
487512,0,0,1
487534,1,0,0
487547,0,1,0
487573,0,1,0
487586,1,0,0
487592,1,0,0
487622,0,0,0
487625,0,0,0
487641,0,0,1
487649,1,0,0
487680,0,0,0
487682,0,0,0
487688,1,0,0
487712,0,0,1
487743,0,0,0
487754,0,0,0
487759,0,0,1
487768,1,0,0
487773,0,0,0
487777,0,0,0
487806,0,0,1
487814,1,0,0
487822,0,1,0
487826,0,0,1
487828,1,0,0
487830,1,0,0
487839,0,0,0
487843,0,0,1
487866,1,0,0
487880,0,0,0
487881,1,0,0
487887,0,0,1
487892,1,0,0
487912,1,0,0
487935,1,0,0
487945,1,0,0
487962,1,0,0
487976,0,0,1
487985,0,0,1
487990,1,0,0
488004,0,0,1
488008,0,0,1
488010,0,0,0
488017,1,0,0
488023,0,0,0
488053,0,0,1
488068,1,0,0
488098,1,0,0
488168,0,0,1
488177,0,0,1
488202,1,0,0
488209,0,0,0
488242,1,0,0
488258,0,0,0
488266,0,1,0
488268,0,0,1
488305,0,0,0
488322,0,0,0
488331,0,0,0
488338,0,0,1
488341,1,0,0
488344,0,0,1
488359,0,0,1
488364,0,0,0
488371,1,0,0
488435,1,0,0
488470,0,0,1
488475,0,0,1
488478,1,0,0
488486,0,0,0
488554,0,0,1
488567,1,0,0
488622,0,0,0
488672,0,0,0
488708,0,0,1
488709,0,0,1
488713,1,0,0
488735,0,0,0
488765,1,0,0
488771,0,0,0
488790,1,0,0
488840,0,0,1
488852,0,1,0
488853,0,0,0
488858,0,0,0
488860,0,0,1
488861,1,0,0
488873,1,0,0
488874,1,0,0
488884,0,0,0
488886,1,0,0
488902,1,0,0
488968,1,0,0
488977,0,0,0
488979,0,1,0
488985,1,0,0
488991,1,0,0
488995,0,0,1
489038,0,0,0
489057,0,0,1
489068,1,0,0
489076,1,0,0
489079,0,0,1
489097,0,0,1
489165,1,0,0
489172,1,0,0
489175,1,0,0
489188,0,0,0
489243,1,0,0
489246,0,0,0
489279,0,0,1
489301,1,0,0
489316,0,1,0
489340,0,0,1
489348,0,0,0
489358,0,0,1
489362,1,0,0
489384,1,0,0
489396,1,0,0
489411,1,0,0
489451,0,0,0
489480,0,1,0
489484,1,0,0
489498,0,0,1
489526,1,0,0
489556,1,0,0
489570,0,0,1
489605,1,0,0
489626,0,0,1
489628,0,0,1
489632,1,0,0
489655,0,0,1
489673,1,0,0
489686,1,0,0
489738,1,0,0
489739,1,0,0
489753,0,0,0
489804,1,0,0
489807,1,0,0
489815,0,0,0
489821,1,0,0
489841,0,1,0
489867,1,0,0
489883,0,0,0
489886,0,0,0
489893,1,0,0
489908,0,0,1
489911,0,0,0
489920,1,0,0
489923,0,1,0
489948,0,0,0
489969,1,0,0
489975,0,0,1
490000,0,1,0
490018,0,0,0
490026,0,1,0
490028,0,0,0
490033,1,0,0
490038,1,0,0
490066,1,0,0
490068,1,0,0
490086,0,0,1
490103,1,0,0
490119,0,1,0
490139,0,0,1
490151,0,0,0
490159,1,0,0
490171,1,0,0
490176,1,0,0
490197,0,0,1
490214,1,0,0
490221,1,0,0
490251,1,0,0
490268,0,0,1
490281,1,0,0
490297,0,1,0
490300,0,1,0
490310,0,0,0
490323,1,0,0
490325,1,0,0
490332,0,1,0
490335,0,0,1
490337,0,0,0
490345,0,0,0
490350,0,0,1
490357,1,0,0
490385,0,0,1
490391,1,0,0
490404,0,0,1
490415,1,0,0
490429,1,0,0
490444,0,0,1
490481,0,0,1
490491,1,0,0
490537,0,0,0
490547,0,0,0
490548,1,0,0
490554,1,0,0
490560,0,1,0
490611,0,0,1
490620,1,0,0
490622,1,0,0
490624,0,0,1
490633,0,1,0
490636,1,0,0
490678,0,0,1
490679,1,0,0
490693,0,0,0
490700,0,0,1
490706,1,0,0
490734,0,0,1
490745,0,1,0
490758,0,1,0
490760,0,1,0
490776,0,0,0
490779,0,0,0
490796,0,0,1
490798,1,0,0
490808,0,0,0
490849,0,0,1
490857,1,0,0
490888,1,0,0
490907,1,0,0
490924,1,0,0
490934,0,0,0
490935,0,1,0
490939,1,0,0
490954,0,0,0
490959,1,0,0
490983,0,0,0
490986,0,0,1
490987,0,0,1
491002,0,0,1
491022,1,0,0
491027,0,0,1
491044,0,0,1
491052,1,0,0
491057,0,0,0
491153,0,0,0
491165,0,0,1
491191,0,0,0
491211,1,0,0
491268,1,0,0
491319,0,0,0
491326,1,0,0
491368,1,0,0
491408,0,0,1
491441,1,0,0
491463,1,0,0
491473,1,0,0
491475,1,0,0
491486,1,0,0
491490,1,0,0
491495,0,1,0
491533,0,1,0
491547,1,0,0
491559,0,1,0
491568,0,0,0
491569,1,0,0
491579,0,0,1
491591,1,0,0
491643,0,0,0
491658,1,0,0
491667,1,0,0
491671,0,0,0
491706,0,1,0
491815,0,0,1
491888,0,0,0
491893,1,0,0
491897,0,0,1
491904,1,0,0
491905,0,0,1
491908,0,0,0
491924,0,1,0
491929,0,1,0
491969,0,1,0
491974,1,0,0
492006,1,0,0
492021,0,1,0
492035,1,0,0
492041,1,0,0
492113,0,0,1
492127,0,0,1
492155,0,0,0
492158,0,1,0
492159,1,0,0
492196,0,1,0
492205,1,0,0
492224,0,0,1
492246,0,0,1
492250,1,0,0
492256,0,0,1
492266,1,0,0
492275,0,0,1
492276,0,0,0
492285,0,0,1
492289,1,0,0
492291,0,0,0
492293,1,0,0
492313,0,1,0
492314,0,0,0
492328,0,1,0
492335,0,0,1
492344,0,0,0
492378,0,1,0
492388,1,0,0
492391,1,0,0
492399,0,0,1
492415,1,0,0
492416,0,1,0
492437,1,0,0
492478,0,0,1
492518,0,0,1
492526,0,0,0
492567,0,0,0
492575,1,0,0
492587,1,0,0
492601,0,0,1
492611,1,0,0
492615,1,0,0
492640,1,0,0
492669,0,0,0
492711,1,0,0
492719,1,0,0
492734,1,0,0
492754,0,0,1
492756,0,0,0
492763,1,0,0
492783,0,0,1
492788,1,0,0
492795,0,0,1
492804,0,0,0
492809,0,0,1
492882,1,0,0
492890,1,0,0
492893,0,1,0
492903,1,0,0
492909,0,0,1
492938,0,0,0
492967,1,0,0
492969,0,0,1
492983,0,1,0
493010,0,0,1
493019,1,0,0
493051,0,0,0
493054,0,0,1
493058,1,0,0
493112,0,0,0
493144,1,0,0
493163,0,0,0
493168,1,0,0
493179,0,0,1
493181,0,0,1
493190,0,1,0
493204,0,0,1
493213,1,0,0
493222,0,0,0
493234,1,0,0
493269,0,0,0
493289,1,0,0
493310,0,0,1
493315,0,0,1
493335,0,1,0
493375,0,0,1
493416,1,0,0
493417,1,0,0
493465,1,0,0
493472,0,0,1
493473,0,1,0
493488,0,0,0
493513,0,1,0
493545,1,0,0
493593,0,0,0
493597,1,0,0
493599,1,0,0
493629,0,0,1
493699,1,0,0
493706,1,0,0
493710,1,0,0
493717,0,0,1
493718,1,0,0
493721,0,1,0
493727,1,0,0
493735,0,1,0
493737,1,0,0
493743,0,1,0
493745,1,0,0
493765,1,0,0
493768,0,0,1
493772,1,0,0
493803,1,0,0
493805,0,0,0
493887,0,1,0
493910,0,1,0
493926,0,0,0
493933,1,0,0
493936,0,1,0
493987,0,0,0
493989,1,0,0
493998,0,0,1
494010,1,0,0
494012,1,0,0
494027,0,1,0
494029,0,0,0
494039,0,1,0
494051,1,0,0
494052,0,0,1
494085,0,0,1
494097,1,0,0
494150,0,1,0
494159,1,0,0
494182,0,0,1
494194,1,0,0
494199,1,0,0
494202,1,0,0
494214,1,0,0
494281,1,0,0
494296,1,0,0
494320,1,0,0
494332,1,0,0
494354,0,1,0
494364,1,0,0
494369,0,0,1
494397,1,0,0
494417,0,0,0
494493,0,0,0
494502,1,0,0
494509,1,0,0
494525,1,0,0
494536,0,0,0
494556,0,0,1
494564,0,0,0
494570,1,0,0
494605,1,0,0
494637,1,0,0
494675,0,0,1
494685,1,0,0
494721,0,0,1
494729,1,0,0
494749,1,0,0
494800,0,0,1
494804,0,0,0
494829,0,0,0
494852,0,0,1
494854,0,0,1
494880,1,0,0
494884,0,0,0
494921,0,0,1
494941,1,0,0
494958,0,0,1
495009,0,0,0
495022,0,0,0
495026,0,1,0
495040,0,0,1
495052,0,0,1
495059,0,0,1
495073,1,0,0
495086,0,0,0
495088,1,0,0
495101,1,0,0
495144,1,0,0
495152,1,0,0
495179,1,0,0
495197,1,0,0
495198,1,0,0
495205,0,0,1
495215,0,0,0
495223,0,0,0
495228,1,0,0
495244,0,0,0
495258,1,0,0
495275,1,0,0
495284,0,1,0
495286,0,0,0
495318,0,0,0
495322,0,0,0
495331,1,0,0
495339,0,0,0
495369,0,0,1
495381,0,0,1
495403,1,0,0
495428,1,0,0
495439,0,0,1
495450,1,0,0
495456,1,0,0
495470,1,0,0
495536,0,0,0
495554,0,0,0
495567,0,0,0
495578,0,0,1
495582,1,0,0
495586,1,0,0
495587,0,1,0
495595,1,0,0
495596,0,0,0
495602,0,0,1
495611,1,0,0
495628,1,0,0
495657,0,0,1
495692,1,0,0
495694,1,0,0
495703,1,0,0
495706,1,0,0
495711,0,0,0
495720,0,0,0
495722,0,0,0
495756,1,0,0
495761,1,0,0
495765,1,0,0
495777,1,0,0
495780,0,0,1
495799,0,0,0
495823,1,0,0
495829,0,1,0
495832,0,0,0
495836,0,0,0
495842,0,0,1
495858,0,0,0
495861,1,0,0
495887,0,0,0
495888,0,1,0
495950,1,0,0
495997,0,1,0
496043,0,0,0
496056,0,0,1
496080,0,0,0
496083,1,0,0
496090,1,0,0
496119,0,0,0
496137,0,0,1
496155,0,0,1
496184,0,0,0
496200,0,0,0
496215,0,0,0
496221,0,0,0
496224,0,0,1
496233,0,1,0
496237,0,0,1
496262,0,0,0
496313,1,0,0
496327,1,0,0
496331,1,0,0
496339,0,1,0
496388,0,0,1
496401,0,0,1
496417,0,0,1
496434,0,0,1
496449,0,0,1
496461,0,0,1
496464,0,0,0
496467,1,0,0
496482,0,0,0
496503,0,0,0
496509,0,0,1
496545,1,0,0
496581,0,0,0
496599,1,0,0
496604,0,0,1
496620,1,0,0
496630,1,0,0
496637,0,1,0
496662,0,0,1
496669,1,0,0
496679,0,1,0
496687,1,0,0
496722,1,0,0
496763,1,0,0
496777,1,0,0
496780,0,0,0
496786,1,0,0
496788,1,0,0
496799,0,0,0
496816,1,0,0
496846,1,0,0
496893,0,0,1
496928,0,0,0
496937,0,0,0
496938,0,0,1
496951,1,0,0
496954,0,0,0
496999,0,0,0
497023,0,0,1
497069,1,0,0
497071,0,0,1
497080,0,0,0
497088,0,0,0
497094,0,0,1
497096,1,0,0
497120,0,0,1
497127,0,0,0
497137,0,0,0
497142,1,0,0
497170,1,0,0
497181,1,0,0
497199,0,0,1
497217,0,0,0
497226,1,0,0
497234,0,1,0
497238,0,0,1
497241,0,0,1
497278,0,0,1
497298,1,0,0
497317,1,0,0
497330,0,1,0
497359,0,1,0
497374,1,0,0
497386,1,0,0
497388,0,1,0
497391,0,0,1
497396,1,0,0
497399,1,0,0
497409,1,0,0
497428,1,0,0
497429,0,0,1
497433,1,0,0
497456,0,0,0
497458,1,0,0
497465,1,0,0
497475,0,0,1
497512,1,0,0
497523,1,0,0
497531,1,0,0
497546,1,0,0
497560,0,0,1
497573,0,0,0
497578,0,0,0
497588,1,0,0
497593,0,0,0
497597,1,0,0
497607,1,0,0
497624,1,0,0
497634,1,0,0
497640,1,0,0
497660,0,0,0
497664,0,0,1
497675,1,0,0
497682,1,0,0
497720,1,0,0
497731,0,0,1
497818,1,0,0
497836,0,0,0
497858,1,0,0
497863,1,0,0
497879,0,0,1
497934,0,0,0
497942,0,0,1
497982,0,0,1
497988,1,0,0
498015,1,0,0
498023,0,1,0
498053,0,0,0
498066,0,0,1
498068,0,0,1
498076,1,0,0
498084,0,0,1
498093,1,0,0
498103,0,0,1
498123,1,0,0
498140,0,0,1
498141,0,0,1
498159,0,0,0
498215,0,0,0
498249,1,0,0
498306,1,0,0
498342,1,0,0
498352,0,0,0
498362,0,0,0
498389,1,0,0
498412,1,0,0
498422,0,1,0
498449,1,0,0
498455,0,0,1
498466,0,1,0
498499,0,0,1
498549,0,1,0
498574,0,0,0
498578,1,0,0
498585,1,0,0
498589,0,0,0
498627,1,0,0
498667,0,0,1
498700,0,0,1
498729,1,0,0
498731,1,0,0
498737,0,0,0
498754,1,0,0
498756,1,0,0
498761,1,0,0
498772,0,0,0
498792,0,0,1
498801,0,0,1
498818,0,0,1
498844,0,0,0
498852,0,0,1
498870,0,0,0
498871,1,0,0
498885,1,0,0
498911,1,0,0
498936,0,0,1
498972,1,0,0
498976,1,0,0
498977,1,0,0
498989,0,0,0
498993,0,0,1
499010,1,0,0
499012,0,0,1
499023,0,0,1
499025,0,0,1
499032,0,0,1
499040,0,0,1
499042,1,0,0
499050,0,0,0
499058,1,0,0
499061,0,0,1
499067,0,0,0
499069,0,0,1
499086,0,0,0
499142,0,0,0
499145,1,0,0
499147,0,0,1
499163,1,0,0
499172,0,0,1
499181,1,0,0
499198,1,0,0
499208,1,0,0
499233,1,0,0
499244,0,0,1
499262,1,0,0
499263,0,0,1
499288,1,0,0
499301,1,0,0
499318,1,0,0
499336,0,0,0
499375,0,0,0
499393,0,0,0
499394,1,0,0
499414,1,0,0
499431,0,0,0
499432,0,1,0
499443,1,0,0
499446,0,0,1
499450,1,0,0
499453,0,0,1
499471,1,0,0
499487,1,0,0
499499,1,0,0
499522,1,0,0
499538,0,0,0
499567,1,0,0
499579,1,0,0
499594,1,0,0
499620,0,0,0
499639,1,0,0
499650,0,0,0
499683,0,1,0
499699,0,0,1
499701,0,0,1
499722,0,0,0
499724,1,0,0
499740,1,0,0
499754,0,0,0
499762,1,0,0
499773,0,0,1
499799,0,0,1
499806,0,0,1
499833,1,0,0
499836,1,0,0
499854,0,0,1
499857,0,0,1
499861,1,0,0
499871,0,0,1
499883,1,0,0
499926,0,0,1
499970,0,0,1
500006,0,0,1
500009,1,0,0
500029,1,0,0
500036,1,0,0
500101,1,0,0
500117,1,0,0
500121,0,0,0
500128,0,1,0
500192,0,0,1
500210,1,0,0
500230,1,0,0
500249,1,0,0
500274,0,0,1
500275,1,0,0
500311,1,0,0
500322,1,0,0
500344,1,0,0
500362,0,0,1
500378,0,0,1
500382,1,0,0
500383,1,0,0
500432,0,0,0
500438,0,0,0
500440,0,0,1
500452,0,0,0
500468,0,0,0
500487,0,0,1
500489,1,0,0
500496,0,1,0
500514,0,0,1
500567,0,0,0
500573,1,0,0
500604,0,0,1
500613,1,0,0
500665,0,0,0
500684,1,0,0
500708,1,0,0
500723,0,0,0
500733,0,1,0
500735,1,0,0
500744,0,0,1
500757,1,0,0
500768,0,0,0
500789,1,0,0
500792,0,0,1
500796,1,0,0
500807,1,0,0
500863,0,0,0
500921,1,0,0
500929,1,0,0
500941,0,0,0
500954,0,0,1
500977,0,0,1
500979,0,0,0
501005,0,0,1
501006,1,0,0
501016,0,1,0
501019,0,0,1
501028,1,0,0
501035,0,0,0
501038,1,0,0
501042,1,0,0
501054,0,0,0
501059,0,0,0
501072,1,0,0
501086,0,0,0
501111,0,1,0
501115,0,1,0
501124,0,0,0
501129,1,0,0
501148,1,0,0
501155,0,0,0
501162,1,0,0
501177,1,0,0
501201,1,0,0
501258,1,0,0
501262,0,0,0
501275,0,0,1
501284,0,0,1
501289,0,0,1
501305,1,0,0
501318,0,0,1
501336,1,0,0
501339,0,0,0
501348,1,0,0
501364,0,0,0
501380,1,0,0
501388,0,0,1
501391,0,0,0
501405,0,0,1
501406,1,0,0
501428,1,0,0
501449,0,0,1
501454,0,0,1
501456,0,0,0
501474,1,0,0
501485,1,0,0
501489,1,0,0
501493,1,0,0
501536,0,0,1
501540,0,0,0
501541,0,0,1
501549,1,0,0
501552,1,0,0
501557,0,0,0
501605,0,0,1
501614,1,0,0
501616,0,1,0
501619,0,0,1
501658,1,0,0
501677,0,0,0
501684,1,0,0
501704,0,1,0
501716,0,0,1
501739,1,0,0
501765,1,0,0
501768,0,0,0
501840,1,0,0
501871,0,1,0
501878,0,0,0
501951,0,0,1
501990,1,0,0
502002,1,0,0
502019,0,0,1
502020,1,0,0
502032,1,0,0
502039,0,1,0
502053,0,0,1
502077,1,0,0
502083,0,1,0
502089,0,0,1
502094,0,0,1
502138,1,0,0
502150,0,0,1
502151,0,0,0
502175,1,0,0
502180,0,1,0
502203,0,0,1
502208,0,0,0
502211,0,0,1
502229,1,0,0
502230,0,0,0
502237,0,0,0
502278,1,0,0
502307,1,0,0
502312,0,0,0
502317,1,0,0
502320,1,0,0
502321,0,0,1
502327,1,0,0
502333,0,0,1
502348,0,0,1
502352,0,0,1
502367,0,0,0
502404,1,0,0
502411,0,0,1
502429,1,0,0
502457,0,0,0
502459,0,0,0
502472,0,0,1
502486,0,1,0
502502,0,0,0
502512,1,0,0
502514,0,0,0
502534,0,0,0
502545,1,0,0
502553,1,0,0
502605,1,0,0
502615,1,0,0
502625,0,0,1
502648,0,0,0
502649,1,0,0
502696,1,0,0
502721,1,0,0
502774,1,0,0
502781,0,0,0
502791,0,0,1
502794,0,0,0
502795,0,0,0
502832,1,0,0
502836,0,0,1
502845,0,0,1
502852,1,0,0
502862,1,0,0
502865,0,0,1
502887,0,0,1
502907,0,1,0
502922,0,0,1
502962,1,0,0
502979,0,0,0
502983,0,0,0
502985,0,0,0
502989,1,0,0
502997,0,0,1
503012,1,0,0
503013,1,0,0
503018,1,0,0
503024,1,0,0
503033,1,0,0
503037,1,0,0
503042,0,0,1
503043,0,1,0
503054,0,0,1
503059,1,0,0
503060,0,1,0
503072,0,0,1
503092,1,0,0
503093,1,0,0
503102,0,0,1
503103,1,0,0
503144,1,0,0
503155,0,0,0
503178,1,0,0
503202,1,0,0
503209,0,0,0
503222,0,0,0
503240,1,0,0
503254,1,0,0
503290,0,0,0
503300,1,0,0
503312,1,0,0
503314,0,0,0
503321,0,0,1
503329,1,0,0
503335,0,0,0
503339,1,0,0
503341,0,0,0
503392,0,0,1
503400,1,0,0
503407,1,0,0
503412,0,0,1
503420,1,0,0
503442,1,0,0
503463,0,0,0
503466,0,1,0
503474,1,0,0
503475,1,0,0
503495,0,0,0
503499,0,0,1
503504,1,0,0
503507,0,0,1
503509,0,0,0
503559,0,0,0
503586,0,0,0
503606,0,0,1
503608,0,0,1
503620,0,0,1
503651,1,0,0
503665,1,0,0
503669,1,0,0
503673,0,0,1
503690,1,0,0
503698,0,0,0
503699,1,0,0
503704,1,0,0
503720,0,1,0
503748,1,0,0
503769,0,0,1
503797,1,0,0
503798,1,0,0
503806,0,0,1
503813,1,0,0
503841,0,1,0
503853,1,0,0
503861,0,0,1
503886,1,0,0
503890,0,0,1
503907,1,0,0
503908,0,0,0
503913,0,1,0
503918,1,0,0
503920,0,0,0
503936,0,0,1
503945,0,1,0
503973,1,0,0
503985,0,0,1
503996,0,0,1
503998,0,0,1
504003,0,0,0
504100,1,0,0
504109,0,0,1
504114,0,0,0
504142,0,0,0
504187,0,0,1
504203,1,0,0
504228,0,0,0
504244,0,1,0
504246,0,1,0
504259,0,1,0
504265,0,0,1
504277,0,0,1
504317,0,0,0
504331,1,0,0
504344,0,0,1
504368,0,0,1
504376,1,0,0
504377,0,1,0
504384,0,0,0
504407,1,0,0
504420,1,0,0
504435,0,0,1
504438,0,0,0
504444,0,1,0
504478,0,0,1
504481,1,0,0
504484,0,1,0
504499,0,1,0
504510,1,0,0
504526,0,0,1
504534,0,1,0
504543,1,0,0
504562,0,0,1
504568,0,0,0
504616,1,0,0
504663,0,0,1
504676,1,0,0
504697,1,0,0
504702,1,0,0
504706,1,0,0
504707,1,0,0
504717,0,0,0
504757,0,0,0
504762,1,0,0
504808,0,0,1
504823,1,0,0
504825,0,0,0
504829,0,0,0
504854,0,1,0
504891,0,0,1
504913,0,0,0
504918,0,0,0
504922,0,0,0
504928,1,0,0
504937,0,0,0
504939,1,0,0
504941,1,0,0
504967,1,0,0
504986,0,0,0
504988,1,0,0
504994,0,0,1
504996,1,0,0
505001,0,0,1
505014,1,0,0
505023,1,0,0
505024,0,0,1
505042,0,0,1
505058,0,1,0
505083,1,0,0
505092,0,0,1
505109,0,0,0
505125,1,0,0
505171,0,0,1
505172,0,0,0
505185,1,0,0
505214,1,0,0
505230,1,0,0
505234,1,0,0
505235,1,0,0
505236,1,0,0
505237,1,0,0
505252,0,0,0
505294,0,1,0
505302,1,0,0
505333,0,0,0
505343,0,0,1
505344,0,0,0
505367,0,1,0
505389,0,1,0
505396,0,0,0
505410,0,0,0
505423,0,0,1
505427,0,0,1
505430,0,0,1
505455,1,0,0
505480,1,0,0
505542,0,0,0
505588,1,0,0
505592,0,0,0
505626,1,0,0
505635,0,0,0
505646,0,0,1
505682,0,0,0
505698,0,0,1
505701,1,0,0
505714,1,0,0
505715,1,0,0
505732,0,0,0
505735,1,0,0
505750,0,0,1
505764,0,0,0
505781,0,0,1
505795,0,0,1
505829,0,0,0
505830,1,0,0
505840,0,0,0
505857,0,0,0
505909,0,0,1
505911,0,1,0
505934,0,0,0
505949,0,0,0
505950,1,0,0
505953,1,0,0
505967,0,0,1
505972,0,1,0
505977,1,0,0
505990,1,0,0
506011,1,0,0
506030,0,0,0
506031,0,1,0
506059,1,0,0
506064,1,0,0
506077,0,0,1
506080,0,0,0
506081,1,0,0
506084,1,0,0
506085,1,0,0
506095,0,1,0
506119,0,1,0
506121,0,0,0
506148,1,0,0
506156,0,0,0
506158,0,0,1
506161,1,0,0
506168,0,0,0
506182,0,0,0
506190,1,0,0
506202,1,0,0
506212,0,0,1
506218,0,1,0
506244,0,0,0
506250,1,0,0
506264,1,0,0
506271,0,0,0
506283,1,0,0
506309,0,0,1
506313,1,0,0
506321,1,0,0
506329,0,0,1
506371,1,0,0
506375,0,0,0
506378,0,0,0
506397,1,0,0
506409,0,0,1
506410,0,0,0
506424,1,0,0
506439,0,0,0
506461,0,0,1
506513,0,0,1
506579,0,0,1
506589,1,0,0
506620,0,0,0
506653,0,0,0
506661,1,0,0
506664,0,1,0
506676,1,0,0
506696,0,1,0
506705,0,1,0
506712,1,0,0
506809,1,0,0
506814,0,0,1
506819,0,0,1
506853,0,0,1
506880,1,0,0
506892,0,0,1
506896,1,0,0
506902,0,0,0
506916,1,0,0
506931,1,0,0
506932,1,0,0
506953,0,0,0
506970,0,0,1
506980,0,0,0
506981,0,1,0
507013,0,1,0
507015,1,0,0
507039,0,0,0
507047,0,1,0
507102,1,0,0
507108,1,0,0
507121,0,0,1
507135,0,0,1
507137,0,0,0
507167,1,0,0
507176,0,0,0
507206,0,1,0
507210,0,0,0
507231,0,0,1
507238,0,0,0
507248,0,0,0
507250,0,0,1
507263,0,0,1
507269,0,1,0
507277,0,0,1
507287,1,0,0
507334,0,1,0
507347,0,1,0
507402,0,0,0
507410,0,0,0
507450,0,0,0
507483,1,0,0
507485,0,0,1
507508,0,0,0
507509,1,0,0
507514,1,0,0
507526,1,0,0
507543,1,0,0
507582,0,0,1
507584,1,0,0
507608,0,1,0
507614,0,0,1
507616,0,1,0
507631,1,0,0
507643,1,0,0
507674,1,0,0
507678,1,0,0
507689,0,0,0
507703,1,0,0
507706,0,0,0
507730,1,0,0
507765,0,0,0
507827,0,0,1
507860,0,0,0
507866,1,0,0
507871,1,0,0
507888,0,1,0
507893,1,0,0
507895,0,0,0
507899,0,0,1
507914,0,0,1
507937,0,0,1
507963,0,0,0
507964,1,0,0
507966,0,0,0
507973,0,0,1
507999,0,0,1
508035,1,0,0
508098,1,0,0
508110,0,0,0
508120,0,0,0
508121,1,0,0
508142,0,0,1
508180,1,0,0
508189,0,0,0
508193,0,0,0
508205,0,0,1
508225,0,0,1
508279,1,0,0
508296,0,0,1
508310,1,0,0
508315,0,1,0
508317,0,0,1
508331,0,0,0
508336,0,0,1
508344,0,0,0
508357,1,0,0
508365,1,0,0
508372,0,0,0
508380,0,1,0
508384,0,1,0
508394,1,0,0
508413,1,0,0
508424,1,0,0
508442,1,0,0
508473,1,0,0
508479,1,0,0
508480,1,0,0
